기관유형,기관분류,상세기관분류,사이트명,사이트 구분,사이트링크
공공기관,지방공사·공단,부산시설공단,부산시설공단 추모의 집,웹,http://memory.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,부산 중앙공원,웹,http://jungangpark.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,자갈치시장,웹,http://jagalchimarket.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,부산한마음스포츠센터,웹,http://hmsports.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,부산시설공단 핸드볼팀,웹,http://handball.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,부산광복기념관,웹,http://gwangbok.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,광안대교,웹,http://gwanganbridge.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,금강공원,웹,http://geumgangpark.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,부산시설공단 공영주차장,웹,http://bsparking.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,부산광역시 어린이대공원,웹,http://bschildpark.bisco.or.kr
공공기관,지방공사·공단,부산시설공단,한슬아트샵,웹,http://artshop.bisco.or.kr
공공기관,지방공사·공단,부산환경공단,부산환경공단,웹,http://www.beco.go.kr
공공기관,지방공사·공단,보령시시설관리공단,보령시시설관리공단,웹,http://www.brsisul.or.kr
공공기관,지방공사·공단,가평군시설관리공단,가평군시설관리공단,웹,https://www.gpfmc.or.kr
공공기관,지방공사·공단,여수시도시공사,여수시도시공사,웹,http://www.yuc.or.kr
공공기관,지방공사·공단,제주관광공사,제주관광공사,웹,http://www.ijto.or.kr
공공기관,지방공사·공단,구리농수산물공사,구리농수산물공사,웹,http://corp.gamaco.co.kr
공공기관,지방공사·공단,단양관광관리공단,단양관광관리공단,웹,http://www.dytmc.or.kr
공공기관,지방공사·공단,김포도시공사,김포도시공사,웹,http://www.guc.or.kr
공공기관,지방공사·공단,평택도시공사,평택도시공사,웹,http://www.puc.or.kr
공공기관,지방공사·공단,용인도시공사,경기도 용인자연 휴양림,웹,http://www.yonginforest.net
공공기관,지방공사·공단,용인도시공사,평온의 숲,웹,http://www.tranquil-forest.or.kr
공공기관,지방공사·공단,용인도시공사,용인도시공사,웹,https://www.yonginlc.or.kr
공공기관,지방공사·공단,고양도시관리공사,경기도 고양 도시관리공사 교통약자이동지원센터,웹,http://calltaxi.gys.or.kr
공공기관,지방공사·공단,고양도시관리공사,고양도시관리공사,웹,http://www.gys.or.kr
공공기관,지방공사·공단,의왕도시공사,의왕도시공사,웹,http://www.uuc.or.kr
공공기관,지방공사·공단,여수광양항만공사,여수광양항만공사,웹,http://www.ygpa.or.kr
공공기관,지방공사·공단,인천항보안공사,주식회사 인천항보안공사,웹,http://www.port.co.kr
공공기관,지방공사·공단,천안시시설관리공단,천안시시설관리공단,웹,http://www.cfmc.or.kr
공공기관,지방공사·공단,대전마케팅공사,대전엑스포과학공원,웹,http://www.expopark.co.kr
공공기관,지방공사·공단,대전마케팅공사,대전엑스포93기념화사업,웹,http://www.expo93.co.kr
공공기관,지방공사·공단,대전마케팅공사,대전마케팅공사,웹,http://www.dime.or.kr
공공기관,지방공사·공단,청송사과유통공사,청송사과유통공사,웹,http://www.csapc.kr
공공기관,지방공사·공단,인천도시공사,인천도시공사,웹,http://www.imcd.co.kr/
공공기관,지방공사·공단,거제해양관광개발공사,거제해양관광개발공사,웹,http://gmdc.co.kr
공공기관,지방공사·공단,거제해양관광개발공사,청마기념관,웹,http://www.cheongma.or.kr
공공기관,지방공사·공단,영양고추유통공사,영양고추유통공사,웹,http://www.yyrptc.or.kr
공공기관,지방공사·공단,춘천도시공사,춘천도시공사,웹,https://www.cuc.or.kr
공공기관,지방공사·공단,여주군시설관리공단,여주시 시설관리공단,웹,http://www.yeojufmc.or.kr
공공기관,지방공사·공단,통영관광개발공사,통영관광개발공사,웹,http://corp.ttdc.kr
공공기관,지방공사·공단,동작구시설관리공단,동작구시설관리공단,웹,http://www.idongjak.or.kr
공공기관,지방공사·공단,제주에너지공사,제주에너지공사,웹,http://www.jejuenergy.or.kr
공공기관,지방공사·공단,영월군시설관리공단,영월군시설관리공단,웹,http://www.ywfmc.or.kr
공공기관,지방공사·공단,구리도시공사,구리도시공사,웹,http://www.gwdcguri.or.kr
공공기관,지방공사·공단,경상북도관광공사,경상북도관광공사,웹,http://www.gtc.co.kr
공공기관,지방공사·공단,서울특별시농수산식품공사,서울특별시농수산식품공사,웹,http://www.garak.co.kr
공공기관,지방공사·공단,광주환경공단,광주환경공단,웹,https://www.eco-g.or.kr
공공기관,지방공사·공단,부산관광공사,부산관광공사,웹,http://www.bto.or.kr
공공기관,지방공사·공단,부산관광공사,부산관광공사 아르피나,웹,http://www.busanyouthhostel.co.kr
공공기관,지방공사·공단,부산관광공사,부산시티투어버스,웹,http://www.citytourbusan.com
공공기관,지방공사·공단,여주시시설관리공단,명성황후생가,웹,http://www.empressmyeongseong.kr
공공기관,지방공사·공단,성남도시개발공사,탄천종합운동장,웹,http://www.2ssc.or.kr
공공기관,지방공사·공단,성남도시개발공사,성남도시개발공사 통합예약시스템,웹,http://sports.isdc.co.kr
공공기관,지방공사·공단,성남도시개발공사,성남시 수정도서관,웹,http://sj.snlib.net
공공기관,지방공사·공단,성남도시개발공사,SDC판교스포츠센터,웹,http://pgs.2ssc.or.kr
공공기관,지방공사·공단,성남도시개발공사,성남도시개발공사,웹,http://www.isdc.co.kr
공공기관,지방공사·공단,성남도시개발공사,성남종합운동장,웹,http://www.hi-sns.or.kr
공공기관,지방공사·공단,인천관광공사,인천관광공사,웹,http://www.travelicn.or.kr
공공기관,지방공사·공단,세종특별자치시시설관리공단,세종시설공단,웹,http://www.sjfmc.or.kr/
공공기관,지방공사·공단,세종도시교통공사,세종도시교통공사,웹,http://www.sctc.kr/
공공기관,지방공사·공단,서울에너지공사,서울에너지공사,웹,https://www.i-se.co.kr
공공기관,지방공사·공단,인천시설공단,인천시설공단,웹,https://www.insiseol.or.kr/
공공기관,지방공사·공단,SH공사,SH공사 기획경영본부 SH도시연구소,웹,http://shuri.i-sh.co.kr
공공기관,특수법인,한국방재협회,한국방재협회,웹,http://www.kodipa.or.kr
공공기관,특수법인,중소기업은행,기업은행,웹,http://www.ibk.co.kr
공공기관,특수법인,중소기업은행,기업인터넷뱅킹,웹,http://kiup.ibk.co.kr
공공기관,특수법인,한국감정원,한국감정원,웹,http://www.kab.co.kr
공공기관,특수법인,한국감정원,한국감정원 부동산테크,웹,http://WWW.RET.CO.KR
공공기관,특수법인,한국감정원,한국감정원 부동산공시가격 알리미,웹,http://www.realtyprice.kr/notice/
공공기관,특수법인,한국감정원,한국감정원 R-One 부동산통계정보시스템,웹,http://www.r-one.co.kr
공공기관,특수법인,한국감정원,한국감정원 부동산연구원,웹,http://www.kab.re.kr
공공기관,특수법인,한국공인회계사회,한국공인회계사회,웹,http://www.kicpa.or.kr
공공기관,특수법인,한국은행,한국은행,웹,http://www.bok.or.kr
공공기관,특수법인,한국화재보험협회,한국화재보험협회,웹,http://www.kfpa.or.kr
공공기관,특수법인,대한지방행정공제회,POBA행정공제회,웹,http://www.poba.or.kr
공공기관,특수법인,대한지방행정공제회,POBA누리,웹,http://www.pobanuri.or.kr
공공기관,특수법인,정부산하기관및위원회,한국지방행정연구원,웹,http://www.krila.re.kr
공공기관,특수법인,한국사학진흥재단,한국사학진흥재단,웹,http://www.kasfo.or.kr/index.asp
공공기관,특수법인,한국사학진흥재단,한국사학진흥재단 대학재정알리미,웹,http://uniarlimi.kasfo.or.kr
공공기관,특수법인,한국사학진흥재단,한국사학진흥재단 사이버홍보관,웹,http://ebook.kasfo.or.kr
공공기관,특수법인,한국사학진흥재단,한국사학진흥재단 대학재정회계센터,웹,http://support.kasfo.or.kr
공공기관,특수법인,한국사학진흥재단,한국사학진흥재단 교육연수시스템,웹,http://edu.kasfo.or.kr
공공기관,특수법인,한국사학진흥재단,한국사학진흥재단 OneStop융자시스템,웹,http://loan.kasfo.or.kr
공공기관,특수법인,대한민국학술원,대한민국학술원,웹,http://www.nas.go.kr
공공기관,특수법인,한국대학교육협의회,한국대학교육협의회,웹,http://www.kcue.or.kr
공공기관,특수법인,정부산하기관및위원회,한국청소년단체협의회,웹,http://www.ncyok.or.kr
공공기관,특수법인,한국청소년연맹,한국청소년연맹,웹,http://www.koya.or.kr
공공기관,특수법인,국민체육진흥공단,국민체육진흥공단,웹,http://www.kspo.or.kr
공공기관,특수법인,국민체육진흥공단,서울올림픽파크텔,모바일웹,http://m.parktel.co.kr
공공기관,특수법인,국민체육진흥공단,체육인재아카데미,웹,https://nest.kspo.or.kr/site/main/index001
공공기관,특수법인,국민체육진흥공단,에콜리안 컨트리클럽,웹,http://www.ecolian.or.kr
공공기관,특수법인,국민체육진흥공단,KSPO 서울올림픽파크텔,웹,http://www.parktel.co.kr
공공기관,특수법인,국민체육진흥공단,희망길벗,웹,http://www.c-mclinic.or.kr
공공기관,특수법인,국민체육진흥공단,Tour de Korea 2015,웹,http://www.tourdekorea.or.kr
공공기관,특수법인,국민체육진흥공단,KSPO 스포츠강좌이용권,웹,http://svoucher.kspo.or.kr/
공공기관,특수법인,국민체육진흥공단,공공 체육시설 GIS서비스,웹,http://www.sportsmap.or.kr
공공기관,특수법인,국민체육진흥공단,소마미술관,웹,http://www.somamuseum.org
공공기관,특수법인,국민체육진흥공단,국민체육진흥공단 서울올림픽기념관,웹,http://www.88olympic.or.kr
공공기관,특수법인,국민체육진흥공단,서울올림픽자료실,웹,http://library.kspo.or.kr
공공기관,특수법인,국민체육진흥공단,체육지도자 자격검정(연수)원,웹,http://www.insports.or.kr
공공기관,특수법인,국민체육진흥공단,한국스포츠개발원 도서관,웹,http://library.sports.re.kr
공공기관,특수법인,산림조합중앙회,산림조합중앙회,웹,http://www.nfcf.or.kr
공공기관,특수법인,대한무역투자진흥공사,대한무역투자진흥공사,웹,http://www.kotra.or.kr
공공기관,특수법인,대한무역투자진흥공사,KOTRA,모바일웹,http://m.globalwindow.org
공공기관,특수법인,대한무역투자진흥공사,Kodits 방산물자교역지원센터,웹,http://www.kodits.or.kr
공공기관,특수법인,대한무역투자진흥공사,대한무역투자진흥공사 Buy Korea,웹,http://www.buykorea.org
공공기관,특수법인,대한무역투자진흥공사,정상외교 경제활용포털,웹,http://president.globalwindow.org
공공기관,특수법인,대한무역투자진흥공사,Invest Korea(영어),웹,http://www.investkorea.org
공공기관,특수법인,대한무역투자진흥공사,글로벌 윈도우(KOTRA 해외비즈니스 정보포털),웹,http://www.globalwindow.org
공공기관,특수법인,대한무역투자진흥공사,글로벌 전시포털,웹,http://www.gep.or.kr
공공기관,특수법인,대한무역투자진흥공사,Contact KOREA (kotra 해외전문인력유치센터),웹,http://www.contactkorea.go.kr
공공기관,특수법인,대한상공회의소,대한상공회의소,웹,http://www.korcham.net
공공기관,특수법인,대한상공회의소,대한상공회의소,모바일웹,http://m.korcham.net/
공공기관,특수법인,한국생산성본부,한국생산성본부,웹,http://www.kpc.or.kr
